village,wave,treat,treat_event,treat_cum,district,province,region,dist,elevation,pop,lang,ethnicity,stab,SIKA,Project,idname,stab_std,vil_wave,measured,treated,cohort,first.treat
QDS-027,4,0,0,0,Qadis,Badghis,RC-West,10902.980093,1282.053955,1656,Dari,Chahar Aimak - Firuzkuhi,3.89090909090909,4,4,3507,0.8994535128925017,QDS-027 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-027,5,0,0,0,Qadis,Badghis,RC-West,10902.980093,1282.053955,1656,Dari,Chahar Aimak - Firuzkuhi,3.97407407407407,4,4,3507,1.0749688237221116,QDS-027 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-029,1,0,0,0,Qadis,Badghis,RC-West,13681.317294,1502.300049,921,Dari,Chahar Aimak - Firuzkuhi,4.44166666666667,4,4,3508,2.061798329449378,QDS-029 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-029,2,0,0,0,Qadis,Badghis,RC-West,13681.317294,1502.300049,921,Dari,Chahar Aimak - Firuzkuhi,3.58333333333333,4,4,3508,0.25033109814409404,QDS-029 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-029,3,0,0,0,Qadis,Badghis,RC-West,13681.317294,1502.300049,921,Dari,Chahar Aimak - Firuzkuhi,3.9125,4,4,3508,0.9450199878194232,QDS-029 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-029,4,0,0,0,Qadis,Badghis,RC-West,13681.317294,1502.300049,921,Dari,Chahar Aimak - Firuzkuhi,4.03333333333333,4,4,3508,1.2000323650420017,QDS-029 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-029,5,0,0,0,Qadis,Badghis,RC-West,13681.317294,1502.300049,921,Dari,Chahar Aimak - Firuzkuhi,3.68787878787879,4,4,3508,0.47096876621129696,QDS-029 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-030,1,0,0,0,Qadis,Badghis,RC-West,23091.848533,1038.760986,705,Dari,Chahar Aimak - Firuzkuhi,4.2,4,4,3509,1.551773575004198,QDS-030 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-030,2,0,0,0,Qadis,Badghis,RC-West,23091.848533,1038.760986,705,Dari,Chahar Aimak - Firuzkuhi,4.53939393939394,4,4,3509,2.268046584381746,QDS-030 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-030,3,0,0,0,Qadis,Badghis,RC-West,23091.848533,1038.760986,705,Dari,Chahar Aimak - Firuzkuhi,3.44047619047619,4,4,3509,-0.05116136753777586,QDS-030 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-030,4,0,0,0,Qadis,Badghis,RC-West,23091.848533,1038.760986,705,Dari,Chahar Aimak - Firuzkuhi,3.45833333333333,4,4,3509,-0.013474809327547155,QDS-030 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-030,5,0,0,0,Qadis,Badghis,RC-West,23091.848533,1038.760986,705,Dari,Chahar Aimak - Firuzkuhi,3.42307692307692,4,4,3509,-0.08788160374262517,QDS-030 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-040,1,0,0,0,Qadis,Badghis,RC-West,9527.182031,1407.035034,1090,Dari,Chahar Aimak - Firuzkuhi,4.31458333333333,4,4,3514,1.7935956568531946,QDS-040 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-040,2,0,0,0,Qadis,Badghis,RC-West,9527.182031,1407.035034,1090,Dari,Chahar Aimak - Firuzkuhi,3.87111111111111,4,4,3514,0.8576709206788108,QDS-040 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-040,3,0,0,0,Qadis,Badghis,RC-West,9527.182031,1407.035034,1090,Dari,Chahar Aimak - Firuzkuhi,3.625,4,4,3514,0.3382664006346483,QDS-040 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-040,4,0,0,0,Qadis,Badghis,RC-West,9527.182031,1407.035034,1090,Dari,Chahar Aimak - Firuzkuhi,4.2875,4,4,3514,1.736437710234346,QDS-040 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-040,5,0,0,0,Qadis,Badghis,RC-West,9527.182031,1407.035034,1090,Dari,Chahar Aimak - Firuzkuhi,3.57291666666667,4,4,3514,0.22834727252147166,QDS-040 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-047,1,0,0,0,Qadis,Badghis,RC-West,5769.528141,1364.032959,745,Dari,Chahar Aimak - Firuzkuhi,4.36888888888889,4,4,3516,1.9082046677658837,QDS-047 1,1 2 3 4 5,0 0 1 1 0,Wave 3 treated,3
QDS-047,2,0,0,0,Qadis,Badghis,RC-West,5769.528141,1364.032959,745,Dari,Chahar Aimak - Firuzkuhi,3.81666666666667,4,4,3516,0.7427687920911719,QDS-047 2,1 2 3 4 5,0 0 1 1 0,Wave 3 treated,3
QDS-047,3,1,1,1,Qadis,Badghis,RC-West,5769.528141,1364.032959,745,Dari,Chahar Aimak - Firuzkuhi,3.6,4,4,3516,0.28550521914032023,QDS-047 3,1 2 3 4 5,0 0 1 1 0,Wave 3 treated,3
QDS-047,4,1,1,2,Qadis,Badghis,RC-West,5769.528141,1364.032959,745,Dari,Chahar Aimak - Firuzkuhi,4.18888888888889,4,4,3516,1.5283241610067209,QDS-047 4,1 2 3 4 5,0 0 1 1 0,Wave 3 treated,3
QDS-047,5,0,1,2,Qadis,Badghis,RC-West,5769.528141,1364.032959,745,Dari,Chahar Aimak - Firuzkuhi,3.5,4,4,3516,0.0744604931630071,QDS-047 5,1 2 3 4 5,0 0 1 1 0,Wave 3 treated,3
QDS-052,1,0,0,0,Qadis,Badghis,RC-West,17685.878381,1774.081055,1006,Dari,Chahar Aimak - Firuzkuhi,3.54375,4,4,3519,0.16679256077808188,QDS-052 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-052,2,0,0,0,Qadis,Badghis,RC-West,17685.878381,1774.081055,1006,Dari,Chahar Aimak - Firuzkuhi,3.59333333333333,4,4,3519,0.27143557074182584,QDS-052 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-052,3,0,0,0,Qadis,Badghis,RC-West,17685.878381,1774.081055,1006,Dari,Chahar Aimak - Firuzkuhi,3.97083333333333,4,4,3519,1.068129411306182,QDS-052 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-052,4,0,0,0,Qadis,Badghis,RC-West,17685.878381,1774.081055,1006,Dari,Chahar Aimak - Firuzkuhi,3.68571428571429,4,4,3519,0.4664006985494544,QDS-052 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-052,5,0,0,0,Qadis,Badghis,RC-West,17685.878381,1774.081055,1006,Dari,Chahar Aimak - Firuzkuhi,4.1625,4,4,3519,1.4726318027627048,QDS-052 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-081,1,0,0,0,Qadis,Badghis,RC-West,20107.155238,1079.032959,647,Dari,Chahar Aimak - Firuzkuhi,3.15555555555556,4,4,3531,-0.6524713407588395,QDS-081 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-081,2,0,0,0,Qadis,Badghis,RC-West,20107.155238,1079.032959,647,Dari,Chahar Aimak - Firuzkuhi,4.33,4,4,3531,1.8261317187747048,QDS-081 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-081,3,0,0,0,Qadis,Badghis,RC-West,20107.155238,1079.032959,647,Dari,Chahar Aimak - Firuzkuhi,4.08333333333333,4,4,3531,1.3055547280306599,QDS-081 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-081,4,0,0,0,Qadis,Badghis,RC-West,20107.155238,1079.032959,647,Dari,Chahar Aimak - Firuzkuhi,3.47878787878788,4,4,3531,0.029693430076912698,QDS-081 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-081,5,0,0,0,Qadis,Badghis,RC-West,20107.155238,1079.032959,647,Dari,Chahar Aimak - Firuzkuhi,3.84523809523809,4,4,3531,0.8030672852275289,QDS-081 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-089,1,0,0,0,Qadis,Badghis,RC-West,11704.637351,1459.156982,572,Dari,Chahar Aimak - Firuzkuhi,3.71666666666667,4,4,3534,0.5317240661138587,QDS-089 1,1 2 3 4 5,0 0 1 1 0,Wave 3 treated,3
QDS-089,2,0,0,0,Qadis,Badghis,RC-West,11704.637351,1459.156982,572,Dari,Chahar Aimak - Firuzkuhi,3.3060606060606,4,4,3534,-0.3348383693384613,QDS-089 2,1 2 3 4 5,0 0 1 1 0,Wave 3 treated,3
QDS-089,3,1,1,1,Qadis,Badghis,RC-West,11704.637351,1459.156982,572,Dari,Chahar Aimak - Firuzkuhi,3.9125,4,4,3534,0.9450199878194232,QDS-089 3,1 2 3 4 5,0 0 1 1 0,Wave 3 treated,3
QDS-089,4,1,1,2,Qadis,Badghis,RC-West,11704.637351,1459.156982,572,Dari,Chahar Aimak - Firuzkuhi,4.27222222222222,4,4,3534,1.7041947659878087,QDS-089 4,1 2 3 4 5,0 0 1 1 0,Wave 3 treated,3
QDS-089,5,0,1,2,Qadis,Badghis,RC-West,11704.637351,1459.156982,572,Dari,Chahar Aimak - Firuzkuhi,3.81111111111111,4,4,3534,0.7310440850924229,QDS-089 5,1 2 3 4 5,0 0 1 1 0,Wave 3 treated,3
QDS-101,1,0,0,0,Qadis,Badghis,RC-West,3530.831498,1337.720947,936,Dari,Chahar Aimak - Firuzkuhi,3.68958333333333,4,4,3536,0.47456611949498945,QDS-101 1,1 2 3 4 5,0 0 1 1 0,Wave 3 treated,3
QDS-101,2,0,0,0,Qadis,Badghis,RC-West,3530.831498,1337.720947,936,Dari,Chahar Aimak - Firuzkuhi,4.06410256410256,4,4,3536,1.2649692038042517,QDS-101 2,1 2 3 4 5,0 0 1 1 0,Wave 3 treated,3
QDS-101,3,1,1,1,Qadis,Badghis,RC-West,3530.831498,1337.720947,936,Dari,Chahar Aimak - Firuzkuhi,4.26875,4,4,3536,1.6968668241136,QDS-101 3,1 2 3 4 5,0 0 1 1 0,Wave 3 treated,3
QDS-101,4,1,1,2,Qadis,Badghis,RC-West,3530.831498,1337.720947,936,Dari,Chahar Aimak - Firuzkuhi,3.86888888888889,4,4,3536,0.8529810378793198,QDS-101 4,1 2 3 4 5,0 0 1 1 0,Wave 3 treated,3
QDS-101,5,0,1,2,Qadis,Badghis,RC-West,3530.831498,1337.720947,936,Dari,Chahar Aimak - Firuzkuhi,4.35714285714286,4,4,3536,1.8834152872542678,QDS-101 5,1 2 3 4 5,0 0 1 1 0,Wave 3 treated,3
QDS-119,1,0,0,0,Qadis,Badghis,RC-West,1999.246245,1291.188965,562,Dari,Chahar Aimak - Firuzkuhi,3.62051282051282,4,4,3544,0.32879644498181926,QDS-119 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-119,2,0,0,0,Qadis,Badghis,RC-West,1999.246245,1291.188965,562,Dari,Chahar Aimak - Firuzkuhi,3.70555555555556,4,4,3544,0.5082746521163823,QDS-119 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-119,3,0,0,0,Qadis,Badghis,RC-West,1999.246245,1291.188965,562,Dari,Chahar Aimak - Firuzkuhi,3.65333333333333,4,4,3544,0.3980624063282137,QDS-119 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-119,4,0,0,0,Qadis,Badghis,RC-West,1999.246245,1291.188965,562,Dari,Chahar Aimak - Firuzkuhi,3.94666666666667,4,4,3544,1.0171269358616783,QDS-119 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-119,5,0,0,0,Qadis,Badghis,RC-West,1999.246245,1291.188965,562,Dari,Chahar Aimak - Firuzkuhi,3.83125,4,4,3544,0.7735461479628559,QDS-119 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-136,1,0,0,0,Qadis,Badghis,RC-West,9215.241204,1321.140015,717,Dari,Chahar Aimak - Firuzkuhi,3.85555555555556,4,4,3552,0.8248417410823515,QDS-136 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-136,2,0,0,0,Qadis,Badghis,RC-West,9215.241204,1321.140015,717,Dari,Chahar Aimak - Firuzkuhi,4,4,4,3552,1.129684123049572,QDS-136 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-136,3,0,0,0,Qadis,Badghis,RC-West,9215.241204,1321.140015,717,Dari,Chahar Aimak - Firuzkuhi,4.03111111111111,4,4,3552,1.195342482242511,QDS-136 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-136,4,0,0,0,Qadis,Badghis,RC-West,9215.241204,1321.140015,717,Dari,Chahar Aimak - Firuzkuhi,3.94722222222222,4,4,3552,1.0182994065615414,QDS-136 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-136,5,0,0,0,Qadis,Badghis,RC-West,9215.241204,1321.140015,717,Dari,Chahar Aimak - Firuzkuhi,4.09166666666667,4,4,3552,1.3231417885287833,QDS-136 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-170,1,0,0,0,Qadis,Badghis,RC-West,6132.192536,1295.088013,763,Dari,Chahar Aimak - Firuzkuhi,3.88541666666667,4,4,3563,0.8878620412005747,QDS-170 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-170,2,0,0,0,Qadis,Badghis,RC-West,6132.192536,1295.088013,763,Dari,Chahar Aimak - Firuzkuhi,4.36363636363636,4,4,3563,1.8971194902397928,QDS-170 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-170,3,0,0,0,Qadis,Badghis,RC-West,6132.192536,1295.088013,763,Dari,Chahar Aimak - Firuzkuhi,3.54722222222222,4,4,3563,0.17412050265228873,QDS-170 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-170,4,0,0,0,Qadis,Badghis,RC-West,6132.192536,1295.088013,763,Dari,Chahar Aimak - Firuzkuhi,4.6025641025641,4,4,3563,2.4013638821436327,QDS-170 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
QDS-170,5,0,0,0,Qadis,Badghis,RC-West,6132.192536,1295.088013,763,Dari,Chahar Aimak - Firuzkuhi,3.61388888888889,4,4,3563,0.31481698663717106,QDS-170 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-025,1,0,0,0,Qalat,Zabul,RC-South,7517.74538,1589.572021,56,Pashto,Pashtun,3.07857142857143,3,6,3607,-0.8149422805985229,QLT-025 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-025,2,0,0,0,Qalat,Zabul,RC-South,7517.74538,1589.572021,56,Pashto,Pashtun,3.68333333333333,3,3,3607,0.4613758241214072,QLT-025 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-025,3,0,0,0,Qalat,Zabul,RC-South,7517.74538,1589.572021,56,Pashto,Pashtun,3.08055555555556,3,6,3607,-0.8107548852418237,QLT-025 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-025,4,0,0,0,Qalat,Zabul,RC-South,7517.74538,1589.572021,56,Pashto,Pashtun,2.66060606060606,3,6,3607,-1.6970361461011056,QLT-025 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-025,5,0,0,0,Qalat,Zabul,RC-South,7517.74538,1589.572021,56,Pashto,Pashtun,3.39230769230769,3,6,3607,-0.15281844250487323,QLT-025 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-034,1,0,0,0,Qalat,Zabul,RC-South,5951.55221,1625.901978,412,Pashto,Pashtun,2.65454545454545,3,6,3611,-1.709826735554285,QLT-034 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-034,2,0,0,0,Qalat,Zabul,RC-South,5951.55221,1625.901978,412,Pashto,Pashtun,3.09,3,3,3611,-0.7908228833439763,QLT-034 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-034,3,0,0,0,Qalat,Zabul,RC-South,5951.55221,1625.901978,412,Pashto,Pashtun,3.18611111111111,3,6,3611,-0.5879854522657831,QLT-034 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-034,4,0,0,0,Qalat,Zabul,RC-South,5951.55221,1625.901978,412,Pashto,Pashtun,2.4375,3,6,3611,-2.167889720345943,QLT-034 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-034,5,0,0,0,Qalat,Zabul,RC-South,5951.55221,1625.901978,412,Pashto,Pashtun,2.89555555555556,3,6,3611,-1.2011876282998528,QLT-034 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-054,1,0,0,0,Qalat,Zabul,RC-South,16837.114618,1627.152954,546,Pashto,Pashtun,2.79090909090909,3,6,3616,-1.422038472857941,QLT-054 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-054,2,0,0,0,Qalat,Zabul,RC-South,16837.114618,1627.152954,546,Pashto,Pashtun,3.05208333333333,3,3,3616,-0.870844008610381,QLT-054 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-054,3,0,0,0,Qalat,Zabul,RC-South,16837.114618,1627.152954,546,Pashto,Pashtun,3.07272727272727,3,6,3616,-0.8272760632855175,QLT-054 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-054,4,0,0,0,Qalat,Zabul,RC-South,16837.114618,1627.152954,546,Pashto,Pashtun,2.75625,3,6,3616,-1.4951846562932578,QLT-054 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-054,5,0,0,0,Qalat,Zabul,RC-South,16837.114618,1627.152954,546,Pashto,Pashtun,2.68571428571429,3,6,3616,-1.6440465612236752,QLT-054 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-057,1,0,0,0,Qalat,Zabul,RC-South,2749.978793,1538.409058,79,Pashto,Pashtun,3.89166666666667,3,6,3617,0.901052336574157,QLT-057 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-057,2,0,0,0,Qalat,Zabul,RC-South,2749.978793,1538.409058,79,Pashto,Pashtun,3.04814814814815,3,3,3617,-0.8791490094011437,QLT-057 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-057,3,0,0,0,Qalat,Zabul,RC-South,2749.978793,1538.409058,79,Pashto,Pashtun,2.95757575757576,3,6,3617,-1.0702972628957457,QLT-057 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-057,4,0,0,0,Qalat,Zabul,RC-South,2749.978793,1538.409058,79,Pashto,Pashtun,2.73095238095238,3,6,3617,-1.548573947091092,QLT-057 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-057,5,0,0,0,Qalat,Zabul,RC-South,2749.978793,1538.409058,79,Pashto,Pashtun,3.57333333333333,3,6,3617,0.2292266255463632,QLT-057 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-079,1,0,0,0,Qalat,Zabul,RC-South,8376.738637,1616.386963,281,Pashto,Pashtun,3.14545454545455,3,6,3626,-0.6737889898474566,QLT-079 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-079,2,0,0,0,Qalat,Zabul,RC-South,8376.738637,1616.386963,281,Pashto,Pashtun,2.49523809523809,3,3,3626,-2.0460365154661964,QLT-079 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-079,3,0,0,0,Qalat,Zabul,RC-South,8376.738637,1616.386963,281,Pashto,Pashtun,3.13030303030303,3,6,3626,-0.7057654634803932,QLT-079 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-079,4,0,0,0,Qalat,Zabul,RC-South,8376.738637,1616.386963,281,Pashto,Pashtun,2.51041666666667,3,6,3626,-2.0140029409874787,QLT-079 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-079,5,0,0,0,Qalat,Zabul,RC-South,8376.738637,1616.386963,281,Pashto,Pashtun,3.20555555555556,3,6,3626,-0.5469489777701825,QLT-079 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-089,1,0,0,0,Qalat,Zabul,RC-South,35711.362947,1707.240967,516,Pashto,Pashtun,2.45185185185185,3,6,3632,-2.1376008939325364,QLT-089 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-089,2,0,0,0,Qalat,Zabul,RC-South,35711.362947,1707.240967,516,Pashto,Pashtun,3.75952380952381,3,3,3632,0.6221718058184154,QLT-089 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-089,3,0,0,0,Qalat,Zabul,RC-South,35711.362947,1707.240967,516,Pashto,Pashtun,2.8,3,6,3632,-1.402852588678184,QLT-089 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-089,4,0,0,0,Qalat,Zabul,RC-South,35711.362947,1707.240967,516,Pashto,Pashtun,2.71190476190476,3,6,3632,-1.5887729425153447,QLT-089 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-089,5,0,0,0,Qalat,Zabul,RC-South,35711.362947,1707.240967,516,Pashto,Pashtun,3.57083333333333,3,6,3632,0.22395050739693048,QLT-089 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-095,1,0,0,0,Qalat,Zabul,RC-South,8847.658084,1596.712036,75,Pashto,Pashtun,3.34583333333333,3,6,3635,-0.2509001260520239,QLT-095 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-095,2,0,0,0,Qalat,Zabul,RC-South,8847.658084,1596.712036,75,Pashto,Pashtun,2.38461538461539,3,3,3635,-2.2794999119685495,QLT-095 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-095,3,0,0,0,Qalat,Zabul,RC-South,8847.658084,1596.712036,75,Pashto,Pashtun,2.85757575757576,3,6,3635,-1.2813419888730586,QLT-095 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-095,4,0,0,0,Qalat,Zabul,RC-South,8847.658084,1596.712036,75,Pashto,Pashtun,2.92857142857143,3,6,3635,-1.1315093695644922,QLT-095 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-095,5,0,0,0,Qalat,Zabul,RC-South,8847.658084,1596.712036,75,Pashto,Pashtun,3.0125,3,6,3635,-0.9543825459763932,QLT-095 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-114,1,0,0,0,Qalat,Zabul,RC-South,3000.365737,1572.832031,103,Pashto,Pashtun,2.575,3,6,3639,-1.8777032221271375,QLT-114 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-114,2,0,0,0,Qalat,Zabul,RC-South,3000.365737,1572.832031,103,Pashto,Pashtun,3.45128205128205,3,3,3639,-0.028356168210558072,QLT-114 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-114,3,0,0,0,Qalat,Zabul,RC-South,3000.365737,1572.832031,103,Pashto,Pashtun,2.98611111111111,3,6,3639,-1.0100749042204094,QLT-114 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-114,4,0,0,0,Qalat,Zabul,RC-South,3000.365737,1572.832031,103,Pashto,Pashtun,2.74285714285714,3,6,3639,-1.5234495749509394,QLT-114 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-114,5,0,0,0,Qalat,Zabul,RC-South,3000.365737,1572.832031,103,Pashto,Pashtun,3.42380952380952,3,6,3639,-0.08633548853400112,QLT-114 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-120,1,0,0,0,Qalat,Zabul,RC-South,2698.515396,1564.875977,186,Pashto,Pashtun,3.02564102564103,3,6,3641,-0.9266491044216734,QLT-120 1,1 2 3 4 5,0 0 0 1 1,Wave 4 treated,4
QLT-120,2,0,0,0,Qalat,Zabul,RC-South,2698.515396,1564.875977,186,Pashto,Pashtun,3.07575757575758,3,3,3641,-0.8208807685589175,QLT-120 2,1 2 3 4 5,0 0 0 1 1,Wave 4 treated,4
QLT-120,3,0,0,0,Qalat,Zabul,RC-South,2698.515396,1564.875977,186,Pashto,Pashtun,3.64444444444444,3,6,3641,0.3793028751302274,QLT-120 3,1 2 3 4 5,0 0 0 1 1,Wave 4 treated,4
QLT-120,4,1,1,1,Qalat,Zabul,RC-South,2698.515396,1564.875977,186,Pashto,Pashtun,2.52444444444444,3,6,3641,-1.984398055815678,QLT-120 4,1 2 3 4 5,0 0 0 1 1,Wave 4 treated,4
QLT-120,5,1,1,2,Qalat,Zabul,RC-South,2698.515396,1564.875977,186,Pashto,Pashtun,3.33666666666667,3,6,3641,-0.27024589259993037,QLT-120 5,1 2 3 4 5,0 0 0 1 1,Wave 4 treated,4
QLT-128,1,0,0,0,Qalat,Zabul,RC-South,13459.033029,1594.625977,637,Pashto,Pashtun,3.36111111111111,3,6,3646,-0.21865718180548582,QLT-128 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-128,2,0,0,0,Qalat,Zabul,RC-South,13459.033029,1594.625977,637,Pashto,Pashtun,3.32,3,3,3646,-0.30542001359615656,QLT-128 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-128,3,0,0,0,Qalat,Zabul,RC-South,13459.033029,1594.625977,637,Pashto,Pashtun,2.96666666666667,3,6,3646,-1.0511113787159885,QLT-128 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-128,4,0,0,0,Qalat,Zabul,RC-South,13459.033029,1594.625977,637,Pashto,Pashtun,2.65777777777778,3,6,3646,-1.7030050878459133,QLT-128 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-128,5,0,0,0,Qalat,Zabul,RC-South,13459.033029,1594.625977,637,Pashto,Pashtun,3.86333333333333,3,6,3646,0.8412563308805708,QLT-128 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-150,1,0,0,0,Qalat,Zabul,RC-South,1146.880104,1611.353027,1029,Pashto,Pashtun,2.51904761904762,3,6,3650,-1.9957877711858707,QLT-150 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-150,2,0,0,0,Qalat,Zabul,RC-South,1146.880104,1611.353027,1029,Pashto,Pashtun,2.70208333333333,3,3,3650,-1.6095005495309767,QLT-150 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-150,3,0,0,0,Qalat,Zabul,RC-South,1146.880104,1611.353027,1029,Pashto,Pashtun,3.16388888888889,3,6,3650,-0.6348842802607367,QLT-150 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-150,4,0,0,0,Qalat,Zabul,RC-South,1146.880104,1611.353027,1029,Pashto,Pashtun,2.55,3,6,3650,-1.9304644036214664,QLT-150 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-150,5,0,0,0,Qalat,Zabul,RC-South,1146.880104,1611.353027,1029,Pashto,Pashtun,2.88333333333333,3,6,3650,-1.226981983697096,QLT-150 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-151,1,0,0,0,Qalat,Zabul,RC-South,8311.467,1621.215942,381,Pashto,Pashtun,3.07142857142857,3,6,3651,-0.8300169038826232,QLT-151 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-151,2,0,0,0,Qalat,Zabul,RC-South,8311.467,1621.215942,381,Pashto,Pashtun,4.01666666666667,3,3,3651,1.1648582440457982,QLT-151 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-151,3,0,0,0,Qalat,Zabul,RC-South,8311.467,1621.215942,381,Pashto,Pashtun,2.90476190476191,3,6,3651,-1.1817581138447972,QLT-151 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-151,4,0,0,0,Qalat,Zabul,RC-South,8311.467,1621.215942,381,Pashto,Pashtun,2.64444444444444,3,6,3651,-1.7311443846429022,QLT-151 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
QLT-151,5,0,0,0,Qalat,Zabul,RC-South,8311.467,1621.215942,381,Pashto,Pashtun,3.24285714285714,3,6,3651,-0.46822594506437465,QLT-151 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
