village,wave,treat,vil_wave,treat2,treat3,SI2,district,province,region,dist,elevation,pop,lang,ethnicity,RI2,SIKA,Project,stability,resilience,type,first.treat,idname
AYB-042,5,0,AYB-042 5,0,0,4.33333333333333,Aybak,Samangan,RC-North,4736.188028,979.856018,793,Dari,Tajik,4.3,0,5,1.8311488145203145,1.44610554819315,Never treated,0,25
AYB-052,1,0,AYB-052 1,0,0,2.74444444444444,Aybak,Samangan,RC-North,10996.601329,1172.157959,1076,Dari,Tajik,3.65277777777778,0,5,-1.5195440078466556,-0.017054691597518514,Wave 5 treated,5,26
AYB-052,2,0,AYB-052 2,0,0,3.77407407407407,Aybak,Samangan,RC-North,10996.601329,1172.157959,1076,Dari,Tajik,3.90909090909091,0,5,0.6517674248293753,0.5623864490140801,Wave 5 treated,5,26
AYB-052,3,0,AYB-052 3,0,0,3.79777777777778,Aybak,Samangan,RC-North,10996.601329,1172.157959,1076,Dari,Tajik,4.14351851851852,0,5,0.7017544506176133,1.0923514988017031,Wave 5 treated,5,26
AYB-052,4,0,AYB-052 4,0,0,4.25833333333333,Aybak,Samangan,RC-North,10996.601329,1172.157959,1076,Dari,Tajik,4.22916666666667,0,5,1.6729867407372578,1.2859742773147786,Wave 5 treated,5,26
AYB-052,5,1,AYB-052 5,1,1,4.47222222222222,Aybak,Samangan,RC-North,10996.601329,1172.157959,1076,Dari,Tajik,4.48611111111111,0,5,2.124041543748197,1.866842612853985,Wave 5 treated,5,26
AYB-053,1,0,AYB-053 1,0,0,4.05238095238095,Aybak,Samangan,RC-North,3733.62875,1110.118042,760,Uzbek,Tajik,4.75,0,5,1.238668665110773,2.4634100925969666,Never treated,0,27
AYB-053,2,0,AYB-053 2,0,0,4.25952380952381,Aybak,Samangan,RC-North,3733.62875,1110.118042,760,Uzbek,Tajik,4.32291666666667,0,5,1.6754972498449339,1.4979127240655736,Never treated,0,27
AYB-053,3,0,AYB-053 3,0,0,3.97,Aybak,Samangan,RC-North,3733.62875,1110.118042,760,Uzbek,Tajik,3.85833333333333,0,5,1.0649414348601824,0.44763997683384155,Never treated,0,27
AYB-053,4,0,AYB-053 4,0,0,3.57333333333333,Aybak,Samangan,RC-North,3733.62875,1110.118042,760,Uzbek,Tajik,2.53333333333333,0,5,0.2284398001853452,-2.5477567372440606,Never treated,0,27
AYB-053,5,0,AYB-053 5,0,0,3.75555555555556,Aybak,Samangan,RC-North,3733.62875,1110.118042,760,Uzbek,Tajik,3.94642857142857,0,5,0.6127150609323421,0.6467948347330056,Never treated,0,27
AYB-055,1,0,AYB-055 1,0,0,3.17619047619048,Aybak,Samangan,RC-North,3858.043385,992.594421,711,Pashto,Tajik,3.16666666666667,0,5,-0.6090660381325372,-1.1159947858608972,Never treated,0,28
AYB-055,2,0,AYB-055 2,0,0,3.77407407407407,Aybak,Samangan,RC-North,3858.043385,992.594421,711,Pashto,Tajik,3.72916666666667,0,5,0.6517674248293753,0.15563589464387292,Never treated,0,28
AYB-055,3,0,AYB-055 3,0,0,3.5,Aybak,Samangan,RC-North,3858.043385,992.594421,711,Pashto,Tajik,4.32142857142857,0,5,0.07379243915303038,1.4945486217361867,Never treated,0,28
AYB-055,4,0,AYB-055 4,0,0,4.35454545454546,Aybak,Samangan,RC-North,3858.043385,992.594421,711,Pashto,Tajik,4.40277777777778,0,5,1.8758815222569538,1.6784528824088425,Never treated,0,28
AYB-055,5,0,AYB-055 5,0,0,4.19444444444444,Aybak,Samangan,RC-North,3858.043385,992.594421,711,Pashto,Tajik,4.61979166666667,0,5,1.53825608529243,2.1690511387764246,Never treated,0,28
BAK-006,1,0,BAK-006 1,0,0,2.82916666666667,Bak,Khost,RC-East,3392.633954,1207.368042,2406,Pashto,Pashtun,3.44444444444444,0,5,-1.340879443017631,-0.4880290177104107,Never treated,0,29
BAK-006,2,0,BAK-006 2,0,0,3.96666666666667,Bak,Khost,RC-East,3392.633954,1207.368042,2406,Pashto,Pashtun,4.14880952380952,0,5,1.0579120093587198,1.104312751528368,Never treated,0,29
BAK-006,3,0,BAK-006 3,0,0,3.14888888888889,Bak,Khost,RC-East,3392.633954,1207.368042,2406,Pashto,Pashtun,3.61111111111111,0,5,-0.6666403803350524,-0.11124955682010176,Never treated,0,29
BAK-006,4,0,BAK-006 4,0,0,3.49555555555556,Bak,Khost,RC-East,3392.633954,1207.368042,2406,Pashto,Pashtun,4.33333333333333,0,5,0.06441987181774794,1.5214614403712041,Never treated,0,29
BAK-006,5,0,BAK-006 5,0,0,3.54444444444444,Bak,Khost,RC-East,3392.633954,1207.368042,2406,Pashto,Pashtun,3.80555555555556,0,5,0.16751811250594284,0.32832648088526334,Never treated,0,29
BAK-010,1,0,BAK-010 1,0,0,3.77037037037037,Bak,Khost,RC-East,2702.957339,1168.689941,445,Pashto,Pashtun,3.77083333333333,0,5,0.6439569520499729,0.24983075986643308,Never treated,0,30
BAK-010,2,0,BAK-010 2,0,0,3.80952380952381,Bak,Khost,RC-East,2702.957339,1168.689941,445,Pashto,Pashtun,3.70833333333333,0,5,0.7265248071465967,0.10853846203256974,Never treated,0,30
BAK-010,3,0,BAK-010 3,0,0,3.49487179487179,Bak,Khost,RC-East,2702.957339,1168.689941,445,Pashto,Pashtun,3.95833333333333,0,5,0.0629779383815291,0.6737076533680231,Never treated,0,30
BAK-010,4,0,BAK-010 4,0,0,3.88809523809524,Bak,Khost,RC-East,2702.957339,1168.689941,445,Pashto,Pashtun,4.02604166666667,0,5,0.8922184082526577,0.8267743093547227,Never treated,0,30
BAK-010,5,0,BAK-010 5,0,0,3.08148148148148,Bak,Khost,RC-East,2702.957339,1168.689941,445,Pashto,Pashtun,3.5625,0,5,-0.8087909849203226,-0.22114356624643702,Never treated,0,30
BAK-021,1,0,BAK-021 1,0,0,4.23888888888889,Bak,Khost,RC-East,6187.941348,1139.583008,1021,Pashto,Pashtun,4.7125,0,5,1.631981758645363,2.3786347138966493,Never treated,0,31
BAK-021,2,0,BAK-021 2,0,0,3.13888888888889,Bak,Khost,RC-East,6187.941348,1139.583008,1021,Pashto,Pashtun,3.79166666666667,0,5,-0.6877286568394594,0.2969281924777363,Never treated,0,31
BAK-021,3,0,BAK-021 3,0,0,3.00238095238095,Bak,Khost,RC-East,6187.941348,1139.583008,1021,Pashto,Pashtun,3.875,0,5,-0.9756003678520134,0.4853179229228797,Never treated,0,31
BAK-021,4,0,BAK-021 4,0,0,2.97666666666667,Bak,Khost,RC-East,6187.941348,1139.583008,1021,Pashto,Pashtun,3.59027777777778,0,5,-1.0298273645776206,-0.15834698943138184,Never treated,0,31
BAK-021,5,0,BAK-021 5,0,0,3.60666666666667,Bak,Khost,RC-East,6187.941348,1139.583008,1021,Pashto,Pashtun,2.83333333333333,0,5,0.2987340552000506,-1.869553707641517,Never treated,0,31
BAK-036,1,0,BAK-036 1,0,0,3.23333333333333,Bak,Khost,RC-East,0,1199.300049,2086,Pashto,Pashtun,2.91666666666667,0,5,-0.4885616009645099,-1.6811639771963505,Wave 5 treated,5,32
BAK-036,2,0,BAK-036 2,0,0,3.90333333333333,Bak,Khost,RC-East,0,1199.300049,2086,Pashto,Pashtun,3.94551282051282,0,5,0.9243529248307923,0.6447246179149291,Wave 5 treated,5,32
BAK-036,3,0,BAK-036 3,0,0,3.18888888888889,Bak,Khost,RC-East,0,1199.300049,2086,Pashto,Pashtun,4.23611111111111,0,5,-0.5822872743174223,1.3016734215185317,Wave 5 treated,5,32
BAK-036,4,1,BAK-036 4,1,1,3.63333333333333,Bak,Khost,RC-East,0,1199.300049,2086,Pashto,Pashtun,3.98717948717949,0,5,0.35496945921179024,0.7389194831375123,Wave 5 treated,5,32
BAK-036,5,0,BAK-036 5,0,1,3.7375,Bak,Khost,RC-East,0,1199.300049,2086,Pashto,Pashtun,4.07291666666667,0,5,0.5746390061327078,0.9327435327301202,Wave 5 treated,5,32
BIJ-077,1,0,BIJ-077 1,0,0,2.98222222222222,Baghlani Jadid,Baghlan,RC-North,20249.394289,554.455322,1103,Dari,Pashtun,3.19444444444444,2,2,-1.0181116554085177,-1.053198209045864,Never treated,0,33
BIJ-077,2,0,BIJ-077 2,0,0,3.78333333333333,Baghlani Jadid,Baghlan,RC-North,20249.394289,554.455322,1103,Dari,Pashtun,3.67916666666667,2,2,0.6712936067779023,0.04260205637678164,Never treated,0,33
BIJ-077,3,0,BIJ-077 3,0,0,3.35277777777778,Baghlani Jadid,Baghlan,RC-North,20249.394289,554.455322,1103,Dari,Pashtun,3.37878787878788,2,2,-0.23667385382851938,-0.6364572901823361,Never treated,0,33
BIJ-077,4,0,BIJ-077 4,0,0,3.52666666666667,Baghlani Jadid,Baghlan,RC-North,20249.394289,554.455322,1103,Dari,Pashtun,3.74305555555556,2,2,0.1300278431647906,0.1870341830514,Never treated,0,33
BIJ-077,5,0,BIJ-077 5,0,0,3.49111111111111,Baghlani Jadid,Baghlan,RC-North,20249.394289,554.455322,1103,Dari,Pashtun,3.71969696969697,2,2,0.05504730448244396,0.13422797072964457,Never treated,0,33
BIJ-091,1,0,BIJ-091 1,0,0,3.28125,Baghlani Jadid,Baghlan,RC-North,8597.333498,512.41687,985,Pashto,Tajik/Uzbek,3.51041666666667,2,2,-0.3875136093808833,-0.3388871477746488,Never treated,0,34
BIJ-091,2,0,BIJ-091 2,0,0,3.58125,Baghlani Jadid,Baghlan,RC-North,8597.333498,512.41687,985,Pashto,Tajik/Uzbek,3.36111111111111,2,2,0.24513468575134081,-0.6764187481555551,Never treated,0,34
BIJ-091,3,0,BIJ-091 3,0,0,3.63333333333333,Baghlani Jadid,Baghlan,RC-North,8597.333498,512.41687,985,Pashto,Tajik/Uzbek,3.62222222222222,2,2,0.35496945921179024,-0.08613092609408372,Never treated,0,34
BIJ-091,4,0,BIJ-091 4,0,0,3.79555555555556,Baghlani Jadid,Baghlan,RC-North,8597.333498,512.41687,985,Pashto,Tajik/Uzbek,3.79166666666667,2,2,0.6970681669499721,0.2969281924777363,Never treated,0,34
BIJ-091,5,0,BIJ-091 5,0,0,3.83333333333333,Baghlani Jadid,Baghlan,RC-North,8597.333498,512.41687,985,Pashto,Tajik/Uzbek,3.8287037037037,2,2,0.7767349892999393,0.3806569615644544,Never treated,0,34
BIJ-099,1,0,BIJ-099 1,0,0,3.9,Baghlani Jadid,Baghlan,RC-North,19529.876989,516.756714,736,Pashto,Pashtun,2.98611111111111,2,2,0.9173234993293296,-1.5241725351587352,Never treated,0,35
BIJ-099,2,0,BIJ-099 2,0,0,3.90444444444444,Baghlani Jadid,Baghlan,RC-North,19529.876989,516.756714,736,Pashto,Pashtun,3.875,2,2,0.9266960666646129,0.4853179229228797,Never treated,0,35
BIJ-099,3,0,BIJ-099 3,0,0,3.71666666666667,Baghlani Jadid,Baghlan,RC-North,19529.876989,516.756714,736,Pashto,Pashtun,3.4469696969697,2,2,0.5307050967485326,-0.48232023799993534,Never treated,0,35
BIJ-099,4,0,BIJ-099 4,0,0,2.71666666666667,Baghlani Jadid,Baghlan,RC-North,19529.876989,516.756714,736,Pashto,Pashtun,3.11458333333333,2,2,-1.5781225536922157,-1.233738367389132,Never treated,0,35
BIJ-099,5,0,BIJ-099 5,0,0,3.1,Baghlani Jadid,Baghlan,RC-North,19529.876989,516.756714,736,Pashto,Pashtun,3.37202380952381,2,2,-0.7697386210232687,-0.6517486644067809,Never treated,0,35
BIJ-131,1,0,BIJ-131 1,0,0,3.69111111111111,Baghlani Jadid,Baghlan,RC-North,20970.883245,536.284973,829,Pashto,Pashtun,3.86458333333333,2,2,0.4768128345705931,0.4617692066172281,Never treated,0,36
BIJ-131,2,0,BIJ-131 2,0,0,3.97083333333333,Baghlani Jadid,Baghlan,RC-North,20970.883245,536.284973,829,Pashto,Pashtun,3.62847222222222,2,2,1.0666987912355426,-0.07200169631069718,Never treated,0,36
BIJ-131,3,0,BIJ-131 3,0,0,3.54444444444444,Baghlani Jadid,Baghlan,RC-North,20970.883245,536.284973,829,Pashto,Pashtun,3.59166666666667,2,2,0.16751811250594284,-0.15520716059062684,Never treated,0,36
BIJ-131,4,0,BIJ-131 4,0,0,3.04358974358974,Baghlani Jadid,Baghlan,RC-North,20970.883245,536.284973,829,Pashto,Pashtun,3.1969696969697,2,2,-0.888698129509678,-1.0474894293353887,Never treated,0,36
BIJ-131,5,0,BIJ-131 5,0,0,3.49555555555555,Baghlani Jadid,Baghlan,RC-North,20970.883245,536.284973,829,Pashto,Pashtun,3.45555555555555,2,2,0.0644198718177264,-0.46291038698439363,Never treated,0,36
BIJ-136,1,0,BIJ-136 1,0,0,3.40952380952381,Baghlani Jadid,Baghlan,RC-North,23790.883829,482.78949,678,Dari,Pashtun,3.72435897435897,2,2,-0.11700625302970331,0.14476725634894283,Never treated,0,37
BIJ-136,2,0,BIJ-136 2,0,0,3.62916666666667,Baghlani Jadid,Baghlan,RC-North,23790.883829,482.78949,678,Dari,Pashtun,3.58333333333333,2,2,0.3461826773349674,-0.17404613363515695,Never treated,0,37
BIJ-136,3,0,BIJ-136 3,0,0,3.20416666666667,Baghlani Jadid,Baghlan,RC-North,23790.883829,482.78949,678,Dari,Pashtun,3.35606060606061,2,2,-0.5500690741023503,-0.6878363075764616,Never treated,0,37
BIJ-136,4,0,BIJ-136 4,0,0,3.92,Baghlani Jadid,Baghlan,RC-North,23790.883829,482.78949,678,Dari,Pashtun,3.42708333333333,2,2,0.9595000523381445,-0.5272768782198153,Never treated,0,37
BIJ-136,5,0,BIJ-136 5,0,0,3.3974358974359,Baghlani Jadid,Baghlan,RC-North,23790.883829,482.78949,678,Dari,Pashtun,3.52083333333333,2,2,-0.1424975762767845,-0.3153384314690203,Never treated,0,37
BIJ-145,1,0,BIJ-145 1,0,0,4.19375,Baghlani Jadid,Baghlan,RC-North,9271.040857,590.016479,671,Dari,Tajik/Uzbek,3.65277777777778,2,2,1.536791621646299,-0.017054691597518514,Never treated,0,38
BIJ-145,2,0,BIJ-145 2,0,0,3.47692307692308,Baghlani Jadid,Baghlan,RC-North,9271.040857,590.016479,671,Dari,Tajik/Uzbek,3.60416666666667,2,2,0.025127185681327532,-0.12694870102385378,Never treated,0,38
BIJ-145,3,0,BIJ-145 3,0,0,3.07083333333333,Baghlani Jadid,Baghlan,RC-North,9271.040857,590.016479,671,Dari,Tajik/Uzbek,3.41666666666667,2,2,-0.8312460941611307,-0.5508255945254438,Never treated,0,38
BIJ-145,4,0,BIJ-145 4,0,0,3.38333333333333,Baghlani Jadid,Baghlan,RC-North,9271.040857,590.016479,671,Dari,Tajik/Uzbek,3.51282051282051,2,2,-0.17223745339839688,-0.3334528286272063,Never treated,0,38
BIJ-145,5,0,BIJ-145 5,0,0,3.69777777777778,Baghlani Jadid,Baghlan,RC-North,9271.040857,590.016479,671,Dari,Tajik/Uzbek,3.79166666666667,2,2,0.4908716855735383,0.2969281924777363,Never treated,0,38
BIJ-167,1,0,BIJ-167 1,0,0,2.92619047619048,Baghlani Jadid,Baghlan,RC-North,5422.76881,524.733582,1807,Pashto,Tajik/Uzbek,3.2962962962963,2,2,-1.1362729507427243,-0.8229440940573285,Never treated,0,39
BIJ-167,2,0,BIJ-167 2,0,0,3.78444444444444,Baghlani Jadid,Baghlan,RC-North,5422.76881,524.733582,1807,Pashto,Tajik/Uzbek,3.86458333333333,2,2,0.6736367486117228,0.4617692066172281,Never treated,0,39
BIJ-167,3,0,BIJ-167 3,0,0,2.97111111111111,Baghlani Jadid,Baghlan,RC-North,5422.76881,524.733582,1807,Pashto,Tajik/Uzbek,3.36944444444444,2,2,-1.0415430737467453,-0.6575797751110471,Never treated,0,39
BIJ-167,4,0,BIJ-167 4,0,0,3.13589743589744,Baghlani Jadid,Baghlan,RC-North,5422.76881,524.733582,1807,Pashto,Tajik/Uzbek,3.36309523809524,2,2,-0.6940371156228234,-0.6719332783830445,Never treated,0,39
BIJ-167,5,0,BIJ-167 5,0,0,3.2948717948718,Baghlani Jadid,Baghlan,RC-North,5422.76881,524.733582,1807,Pashto,Tajik/Uzbek,3.53125,2,2,-0.3587875917065994,-0.2917897151633687,Never treated,0,39
BIJ-194,1,0,BIJ-194 1,0,0,3.32888888888889,Baghlani Jadid,Baghlan,RC-North,21100.614395,990.830017,590,Dari,Tajik/Uzbek,2.88541666666667,2,2,-0.2870514032557173,-1.7518101261132821,Never treated,0,40
BIJ-194,2,0,BIJ-194 2,0,0,3.49375,Baghlani Jadid,Baghlan,RC-North,21100.614395,990.830017,590,Dari,Tajik/Uzbek,3.28409090909091,2,2,0.06061226633777552,-0.8505365293245534,Never treated,0,40
BIJ-194,3,0,BIJ-194 3,0,0,3.82222222222222,Baghlani Jadid,Baghlan,RC-North,21100.614395,990.830017,590,Dari,Tajik/Uzbek,3.62037037037037,2,2,0.7533035709617116,-0.09031736454841671,Never treated,0,40
BIJ-194,4,0,BIJ-194 4,0,0,3.78888888888889,Baghlani Jadid,Baghlan,RC-North,21100.614395,990.830017,590,Dari,Tajik/Uzbek,3.78703703703704,2,2,0.6830093159470269,0.28646209634189324,Never treated,0,40
BIJ-194,5,0,BIJ-194 5,0,0,3.44666666666667,Baghlani Jadid,Baghlan,RC-North,21100.614395,990.830017,590,Dari,Tajik/Uzbek,3.40277777777778,2,2,-0.03867836887046943,-0.5822238829329719,Never treated,0,40
BIJ-212,1,0,BIJ-212 1,0,0,3.3,Baghlani Jadid,Baghlan,RC-North,6365.433964,555.411499,1059,Pashto,Tajik/Uzbek,3.88095238095238,2,2,-0.3479730909351197,0.4987743322403884,Never treated,0,41
BIJ-212,2,0,BIJ-212 2,0,0,3.70222222222222,Baghlani Jadid,Baghlan,RC-North,6365.433964,555.411499,1059,Pashto,Tajik/Uzbek,3.55902777777778,2,2,0.5002442529088217,-0.22899313834831353,Never treated,0,41
BIJ-212,3,0,BIJ-212 3,0,0,3.39791666666667,Baghlani Jadid,Baghlan,RC-North,6365.433964,555.411499,1059,Pashto,Tajik/Uzbek,3.72916666666667,2,2,-0.14148371682945607,0.15563589464387292,Never treated,0,41
BIJ-212,4,0,BIJ-212 4,0,0,3.64583333333333,Baghlani Jadid,Baghlan,RC-North,6365.433964,555.411499,1059,Pashto,Tajik/Uzbek,3.82142857142857,2,2,0.381329804842299,0.36421023906527894,Never treated,0,41
BIJ-212,5,0,BIJ-212 5,0,0,2.97333333333333,Baghlani Jadid,Baghlan,RC-North,6365.433964,555.411499,1059,Pashto,Tajik/Uzbek,3.13194444444445,2,2,-1.036856790079104,-1.1944905068797054,Never treated,0,41
BIJ-225,1,0,BIJ-225 1,0,0,3.43095238095238,Baghlani Jadid,Baghlan,RC-North,0,535.505615,56200,Pashto,Tajik/Uzbek,3.52314814814815,2,2,-0.07181708909169025,-0.31010538340108723,Never treated,0,42
BIJ-225,2,0,BIJ-225 2,0,0,3.66190476190476,Baghlani Jadid,Baghlan,RC-North,0,535.505615,56200,Pashto,Tajik/Uzbek,3.52916666666667,2,2,0.4152216777958142,-0.29649945842449016,Never treated,0,42
BIJ-225,3,0,BIJ-225 3,0,0,3.98125,Baghlani Jadid,Baghlan,RC-North,0,535.505615,56200,Pashto,Tajik/Uzbek,3.69642857142857,2,2,1.088665745927641,0.08162564339755227,Never treated,0,42
BIJ-225,4,0,BIJ-225 4,0,0,3.82,Baghlani Jadid,Baghlan,RC-North,0,535.505615,56200,Pashto,Tajik/Uzbek,4.10119047619048,2,2,0.7486172872940695,0.9966614769882981,Never treated,0,42
BIJ-225,5,0,BIJ-225 5,0,0,4.05,Baghlani Jadid,Baghlan,RC-North,0,535.505615,56200,Pashto,Tajik/Uzbek,3.88888888888889,2,2,1.2336476468954416,0.5167162113304078,Never treated,0,42
BLB-076,1,0,BLB-076 1,0,0,2.32708333333333,Bala Boluk,Farah,RC-West,38598.852383,922.044983,933,Pashto,Pashtun,2.66666666666667,4,4,-2.3996866591764383,-2.246333168531804,Never treated,0,43
BLB-076,2,0,BLB-076 2,0,0,3.49166666666667,Bala Boluk,Farah,RC-West,38598.852383,922.044983,933,Pashto,Pashtun,3.875,4,4,0.0562188753993641,0.4853179229228797,Never treated,0,43
BLB-076,3,0,BLB-076 3,0,0,2.97619047619048,Bala Boluk,Farah,RC-West,38598.852383,922.044983,933,Pashto,Pashtun,2.25,4,4,-1.0308315682206872,-3.188281820757567,Never treated,0,43
BLB-076,4,0,BLB-076 4,0,0,2.62666666666667,Bala Boluk,Farah,RC-West,38598.852383,922.044983,933,Pashto,Pashtun,2.671875,4,4,-1.7679170422318828,-2.2345588103789895,Never treated,0,43
BLB-076,5,0,BLB-076 5,0,0,3.38444444444445,Bala Boluk,Farah,RC-West,38598.852383,922.044983,933,Pashto,Pashtun,3.703125,4,4,-0.16989431156455567,0.0967641038797555,Never treated,0,43
BLB-091,1,0,BLB-091 1,0,0,2.69523809523809,Bala Boluk,Farah,RC-West,60654.149393,1135.83606,176,Pashto,Pashtun,2.88888888888889,4,4,-1.6233117176302494,-1.7439605540114056,Never treated,0,44
BLB-091,2,0,BLB-091 2,0,0,3.7,Bala Boluk,Farah,RC-West,60654.149393,1135.83606,176,Pashto,Pashtun,3.58333333333333,4,4,0.49555796924118045,-0.17404613363515695,Never treated,0,44
BLB-091,3,0,BLB-091 3,0,0,2.21041666666667,Bala Boluk,Farah,RC-West,60654.149393,1135.83606,176,Pashto,Pashtun,2.5625,4,4,-2.645716551727845,-2.4818203315882505,Never treated,0,44
BLB-091,4,0,BLB-091 4,0,0,3.94375,Bala Boluk,Farah,RC-West,60654.149393,1135.83606,176,Pashto,Pashtun,3.89285714285714,4,4,1.0095847090361127,0.5256871508754059,Never treated,0,44
BLB-091,5,0,BLB-091 5,0,0,3.34888888888889,Bala Boluk,Farah,RC-West,60654.149393,1135.83606,176,Pashto,Pashtun,3.52083333333333,4,4,-0.2448748502469023,-0.3153384314690203,Never treated,0,44
BLB-129,1,0,BLB-129 1,0,0,2.6125,Bala Boluk,Farah,RC-West,11559.05918,758.428528,1722,Pashto,Pashtun,2.875,4,4,-1.797792100613134,-1.7753588424189337,Never treated,0,45
BLB-129,2,0,BLB-129 2,0,0,3.92051282051282,Bala Boluk,Farah,RC-West,11559.05918,758.428528,1722,Pashto,Pashtun,3.71794871794872,4,4,0.9605815024152925,0.13027573862240685,Never treated,0,45
BLB-129,3,0,BLB-129 3,0,0,1.93541666666667,Bala Boluk,Farah,RC-West,11559.05918,758.428528,1722,Pashto,Pashtun,1.91666666666667,4,4,-3.2256441555990505,-3.941840742538164,Never treated,0,45
BLB-129,4,0,BLB-129 4,0,0,2.82666666666667,Bala Boluk,Farah,RC-West,11559.05918,758.428528,1722,Pashto,Pashtun,2.89166666666667,4,4,-1.3461515121437326,-1.7376808963298955,Never treated,0,45
BLB-129,5,0,BLB-129 5,0,0,3.24358974358974,Bala Boluk,Farah,RC-West,11559.05918,758.428528,1722,Pashto,Pashtun,3.45138888888889,4,4,-0.4669325994215279,-0.47232987350663563,Never treated,0,45
BRB-120,1,0,BRB-120 1,0,0,2.44583333333333,Baraki Barak,Logar,RC-East,6781.055569,1957.978027,490,Pashto,Ormuri,3.2962962962963,1,1,-2.1492633756865986,-0.8229440940573285,Never treated,0,46
BRB-120,2,0,BRB-120 2,0,0,3.21333333333333,Baraki Barak,Logar,RC-East,6781.055569,1957.978027,490,Pashto,Ormuri,3.5,1,1,-0.5307381539733249,-0.3624358640803004,Never treated,0,46
BRB-120,3,0,BRB-120 3,0,0,3.71111111111111,Baraki Barak,Logar,RC-East,6781.055569,1957.978027,490,Pashto,Ormuri,3.58333333333333,1,1,0.518989387579408,-0.17404613363515695,Never treated,0,46
BRB-120,4,0,BRB-120 4,0,0,3.1375,Baraki Barak,Logar,RC-East,6781.055569,1957.978027,490,Pashto,Ormuri,3.31510416666667,1,1,-0.6906575841317405,-0.7804255785054717,Never treated,0,46
BRB-120,5,0,BRB-120 5,0,0,2.96888888888889,Baraki Barak,Logar,RC-East,6781.055569,1957.978027,490,Pashto,Ormuri,3.41111111111111,1,1,-1.0462293574143875,-0.5633849098884639,Never treated,0,46
CHD-006,1,0,CHD-006 1,0,0,3.90888888888889,Chahar Darah,Kunduz,RC-North,5102.554963,399.710785,851,Dari,Pashtun,3.90833333333333,2,2,0.9360686339999169,0.5606738151009328,Never treated,0,47
CHD-006,2,0,CHD-006 2,0,0,2.9375,Chahar Darah,Kunduz,RC-North,5102.554963,399.710785,851,Dari,Pashtun,3.95833333333333,2,2,-1.1124231142198906,0.6737076533680231,Never treated,0,47
CHD-006,3,0,CHD-006 3,0,0,3.5,Chahar Darah,Kunduz,RC-North,5102.554963,399.710785,851,Dari,Pashtun,2.94791666666667,2,2,0.07379243915303038,-1.6105178282794188,Never treated,0,47
CHD-006,4,0,CHD-006 4,0,0,3.44666666666667,Chahar Darah,Kunduz,RC-North,5102.554963,399.710785,851,Dari,Pashtun,3.36111111111111,2,2,-0.03867836887046943,-0.6764187481555551,Never treated,0,47
CHD-006,5,0,CHD-006 5,0,0,2.90208333333333,Chahar Darah,Kunduz,RC-North,5102.554963,399.710785,851,Dari,Pashtun,3.22135416666667,2,2,-1.1871107601730073,-0.9923640252562668,Never treated,0,47
CHD-017,1,0,CHD-017 1,0,0,2.80606060606061,Chahar Darah,Kunduz,RC-North,20386.452234,369.791107,605,Dari,Pashtun/Uzbek,3,2,2,-1.38960614251645,-1.492774246751207,Wave 5 treated,5,48
CHD-017,2,0,CHD-017 2,0,0,3.2375,Chahar Darah,Kunduz,RC-North,20386.452234,369.791107,605,Dari,Pashtun/Uzbek,3.82638888888889,2,2,-0.47977481908766645,0.3754239134965444,Wave 5 treated,5,48
CHD-017,3,1,CHD-017 3,1,1,3.72916666666667,Chahar Darah,Kunduz,RC-North,20386.452234,369.791107,605,Dari,Pashtun/Uzbek,4.15277777777778,2,2,0.5570654423790424,1.1132836910733892,Wave 5 treated,5,48
CHD-017,4,0,CHD-017 4,0,1,2.72051282051282,Chahar Darah,Kunduz,RC-North,20386.452234,369.791107,605,Dari,Pashtun/Uzbek,3.06410256410256,2,2,-1.5700116781136049,-1.3478590694857158,Wave 5 treated,5,48
