2010	11	"2010_11"	29	"Jamaame"	42.80163	0.124303	"Somalia"		0	0	0.059779333	2134.57	0.061833023	0.077710563				0.057352965	0.064289074	0.056763912	0.087220548		0.085905617	0.056621481	44.90625		0.057663461			-5.330665	10.65972			2						0.056447844	0.089769347	"continued strife"	0.098408712		0.097948907	0.091561961	0.091698932			0.079765585	0.071305682	80.7389	0.3321334	0			0				0.6008335	83.75		0.051953438	0.084804423	162847		0.087986219	2.039329825	1.694812007	2.091556853		0.061734443	-4.741882	3.545612	0.091308617	0.063193914		0.085439156	22440.57				0.070015773	0.067054251	0.094918312	0.077950424	0.081542989	0.089647695		0.085470359
2010	12	"2010_12"	29	"Jamaame"	42.80163	0.124303	"Somalia"		0	0	0.078781009	2134.57	0.074338749	0.084567931				0.077049609	0.072415654	0.083265556	0.083534674		0.081354024	0.072333588	44.90625		0.051305042			-5.851869	7.88705			2						0.065461059	0.08302465	"continued strife"	0.078876104		0.056302536	0.088656823	0.099082135			0.088625075	0.06546671	70.6128	0.3081971	0			0				0.6337059	83.75		0.094486358	0.082392745	162847		0.078859266	2.066329952	1.925481928	1.868731423		0.072975527	-1.337362	1.015438	0.069868479	0.097939407		0.086072151	22440.57				0.069980626	0.054702115	0.097161075	0.06787979	0.060343496	0.093147486		0.060833501
2011	1	"2011_01"	29	"Jamaame"	42.80163	0.124303	"Somalia"		0	0	0.080301412	2134.57	0.084865977	0.062051566				0.067371428	0.062972142	0.059803892	0.090435812		0.080681921	0.068891398	44.90625		0.088617912			-4.176503	7.127244			2						0.062814861	0.058949973	"continued strife"	0.056767517		0.090233213	0.080965408	0.056353224			0.072862088	0.067028335	77.48599	0.2917953	0			0				0.840147	83.75		0.062648218	0.075566506	166945		0.081797628	1.897735787	1.855138949	1.904135161		0.069906744	-0.03727277	0.1422099	0.079908674	0.061368196		0.095531802	22440.57				0.077390101	0.089086941	0.094956699	0.087161958	0.077618384	0.063366654		0.079105009
2011	2	"2011_02"	29	"Jamaame"	42.80163	0.124303	"Somalia"		0	0	0.061892934	2134.57	0.072705813	0.086867695				0.076949656	0.068470626	0.054047439	0.079965714		0.093326732	0.075329489	44.90625		0.093682251			-2.511167	6.358782			2						0.06900035	0.050404441	"continued strife"	0.066407635		0.054759891	0.082321711	0.057646205			0.066516421	0.0783913	85.04211	0.2700284	0			0				0.8820279	83.75		0.088533555	0.065468219	166945		0.05051131	2.068450213	1.790947173	2.123269635		0.095519454	-0.00431131	0.3330211	0.065024239	0.066790999		0.096892483	22440.57				0.05868745	0.073523059	0.090188702	0.071140178	0.076588244	0.099183423		0.05275468
2011	3	"2011_03"	29	"Jamaame"	42.80163	0.124303	"Somalia"		0	0	0.265833744	2134.57	0.295849863	0.304575366				0.314248943	0.264570737	0.254761942	0.278269972		0.316995247	0.278907794	44.90625		0.25215616			-1.483177	6.828413			2						0.270723311	0.241492333	"continued strife"	0.303038779		0.303911737	0.302554454	0.285224013			0.242801794	0.272999841	89.82272	0.2626697	0			0.209149065				0.9414262	83.75		0.306591376	0.311837888	166945		0.279196587	2.105713296	2.0748121	2.02815109		0.304337402	-0.834564	0.5254068	0.308916576	0.293413642		0.28924112	22440.57				0.308480154	0.261753502	0.295220696	0.281695293	0.275018829	0.249302565		0.267084435
2011	4	"2011_04"	29	"Jamaame"	42.80163	0.124303	"Somalia"		0	0	0.77021185	2134.57	0.711494965	0.804132269				0.834245123	0.825697716	0.713584684	0.871702792		0.710202786	0.753131343	44.90625		0.834328354			-3.61625	7.79645			2	4	0	3	0		0.714751948	0.853539036	"continued strife"	0.739230878		0.739163526	0.863887544	0.769698824			0.879221097	0.72430946	77.85949	0.2666368	0			0.720876523				0.9746402	83.75		0.86827246	0.762466795	166945		0.844494052	1.824957981	1.84560198	1.647118611		0.841679624	-9.540051	4.665375	0.814457685	0.738396551		0.742194858	22440.57				0.808785862	0.83569511	0.776770189	0.792349729	0.720849373	0.747163981		0.856249281
2011	5	"2011_05"	29	"Jamaame"	42.80163	0.124303	"Somalia"		0	0	0.931188332	2134.57	0.903252081	0.973471522				0.889191747	1	0.954151049	1		0.81790691	1	44.90625		0.932364739			-1.938158	17.23833			2						0.811442951	1	"continued strife"	0.839308882		0.996781526	0.869918513	0.865578799			0.913323863	0.914918205	95.92209	0.444306	0			0.852366364				1.038129	83.75		1	0.823643264	166945		0.976480374	2.16069608	2.194809914	1.879588387		0.955169455	-6.694435	14.13138	0.913779406	0.858450248		0.960895872	22440.57				0.804907287	1	0.827652221	0.90647073	1	0.847352896		0.807501534
2011	6	"2011_06"	29	"Jamaame"	42.80163	0.124303	"Somalia"		0	0	0.881225482	2134.57	0.872057901	0.949401285				1	1	0.950358461	0.863046672		1	0.948797292	44.90625		0.877699811			-6.281025	13.21934			2						1	0.974467283	"continued strife"	0.936364067		0.959910304	0.855820253	0.987256935			0.851762914	0.893465363	77.07174	0.3792994	0			0.858689939				1.07705	83.75		0.968275974	0.952869083	166945		0.822149471	2.403001204	2.194209022	1.877727139		0.840629846	-4.282087	9.505315	0.854017887	0.918406134		0.951286796	22440.57				1	0.965980488	1	0.980161081	0.977000868	0.930631325		0.81457492
2011	7	"2011_07"	29	"Jamaame"	42.80163	0.124303	"Somalia"		0	0	0.708017355	2134.57	0.803306068	0.657170581				0.638599436	0.715360754	0.772935184	0.712336881		0.621969121	0.605519468	44.90625		0.757986428			-5.966519	13.41769			4	5	0	5	0		0.671163327	0.694874257	"continued strife"	0.682382054		0.789786694	0.719622515	0.693837674			0.743166989	0.666757387	79.99354	0.3799566	0			0.630337303				1.081075	83.75		0.79404406	0.728897165	166945		0.741692832	3.536031565	1.655242886	1.473256927		0.699088961	0.8482828	7.969105	0.752141111	0.639399334		0.7181005	22440.57				0.802436843	0.811666076	0.743322159	0.667961967	0.704790639	0.611281941		0.742695677
2011	8	"2011_08"	29	"Jamaame"	42.80163	0.124303	"Somalia"		0	0	0.492494761	2134.57	0.571671292	0.512853203				0.509134043	0.547793266	0.524942305	0.525080673		0.527766742	0.56281475	44.90625		0.502660395			-5.674995	12.2426			4						0.550038423	0.549308419	"continued strife"	0.474150194		0.47093073	0.57131204	0.482406039			0.535012607	0.508115223	75.85239	0.3215323	0			0.445046988				1.117253	83.75		0.498977936	0.491179189	166945		0.460879784	3.743057739	2.433780236	2.718090976		0.5394468	1.590104	6.420404	0.54413269	0.492950376		0.479127905	22440.57				0.548898105	0.477624658	0.606663393	0.475487506	0.54713744	0.601538201		0.504241678
